,name,ms-5-best dual,ms-5-best primal,ms-5-dual iter,ms-5-primal iter,ms-5-iter,prep-5-best dual,prep-5-best primal,prep-5-dual iter,prep-5-primal iter,prep-5-iter,ms-10-best dual,ms-10-best primal,ms-10-dual iter,ms-10-primal iter,ms-10-iter,prep-10-best dual,prep-10-best primal,prep-10-dual iter,prep-10-primal iter,prep-10-iter
162,Spd_RF2_140_193_2707.txt,8.385189,23,140328,21950,145480,14.0,20,-1,121,108422,8.398417,23,189222,21950,290474,14.0,20,-1,121,215116
163,Spd_RF2_140_193_2715.txt,8.062652,25,131371,17526,147278,12.0,22,-1,14946,110041,8.065104,25,196339,17526,296223,12.0,22,-1,14946,218826
164,Spd_RF2_140_193_2723.txt,7.09377,21,92506,3173,149727,9.0,20,-1,16138,107714,7.09377,21,92506,3173,298628,9.0,20,-1,16138,213871
165,Spd_RF2_140_211_2731.txt,6.374347,21,40480,1563,139227,10.0,16,-1,82,102569,6.430947,21,220802,1563,279382,10.0,16,-1,82,205646
166,Spd_RF2_140_211_2739.txt,6.356047,23,110170,91366,140296,10.0,21,-1,103,102371,6.364651,23,203433,91366,280081,10.0,21,-1,103,204957
167,Spd_RF2_140_211_2747.txt,6.001374,20,131838,905,139024,10.0,17,-1,129,103530,6.015238,20,225747,905,276461,10.0,17,-1,129,206744
168,Spd_RF2_140_211_2755.txt,6.648949,19,31539,2027,140715,11.0,15,-1,98,104254,6.653243,19,273437,2027,281491,11.0,15,-1,98,209641
169,Spd_RF2_140_211_2763.txt,5.834322,18,21997,159,141914,9.363709,18,82402,6604,104330,5.834322,18,21997,159,286973,9.363709,18,82402,6604,208525
170,Spd_RF2_140_229_2771.txt,4.262342,12,111843,38502,134244,3.186163,11,6720,393,100164,4.262342,12,111843,38502,268096,3.186163,11,6720,393,197107
171,Spd_RF2_140_229_2779.txt,4.14873,14,97768,6970,135059,2.51626,14,25441,22861,98891,4.14873,14,97768,6970,269901,2.533597,14,128548,22861,198011
172,Spd_RF2_140_229_2787.txt,4.281406,16,108543,96557,133607,3.0,14,-1,3285,99353,4.281406,16,108543,96557,264685,3.0,14,-1,3285,199232
173,Spd_RF2_140_229_2795.txt,3.986238,19,117220,47697,133244,8.0,12,-1,22139,100389,3.993128,19,188450,47697,266573,8.0,12,-1,22139,202420
174,Spd_RF2_140_229_2803.txt,4.696334,17,46021,4000,134901,5.0,14,-1,18282,99676,4.696334,16,46021,146798,269742,5.0,14,-1,18282,200153
175,Spd_RF2_160_179_3011.txt,18.178169,41,104881,7,143582,35.0,40,-1,21,92195,18.178169,41,104881,7,287141,35.0,40,-1,21,184636
176,Spd_RF2_160_179_3019.txt,18.562361,40,1,2058,145074,34.0,40,-1,5,90428,18.562361,40,1,2058,289687,34.0,40,-1,5,179070
177,Spd_RF2_160_179_3027.txt,18.343659,43,56842,5061,143874,33.150892,43,12885,121,89867,18.343659,43,56842,5061,289908,33.150892,43,12885,121,179868
178,Spd_RF2_160_179_3035.txt,18.388962,41,1,57,143733,34.0,41,-1,32,93919,18.388962,41,1,57,287513,34.0,41,-1,32,184557
179,Spd_RF2_160_179_3043.txt,18.28582,42,81456,99080,143385,36.0,40,-1,7,91948,18.315185,42,175228,99080,286845,36.0,40,-1,7,182796
180,Spd_RF2_160_198_3051.txt,14.088206,36,89358,50712,135628,29.0,33,-1,63,85839,14.090093,36,232869,50712,270864,29.0,33,-1,63,172607
181,Spd_RF2_160_198_3059.txt,12.757665,34,34742,2957,135998,21.0,32,-1,19611,85916,12.757665,34,34742,2957,271295,21.0,32,-1,19611,169204
182,Spd_RF2_160_198_3067.txt,13.645471,36,58119,2223,136834,26.0,34,-1,50,84022,13.64727,36,206760,2223,271308,26.0,34,-1,50,169715
183,Spd_RF2_160_198_3075.txt,13.247788,34,30246,1904,135296,22.077471,32,51527,237,83517,13.247788,34,30246,1904,269876,22.077471,32,51527,237,168827
184,Spd_RF2_160_198_3083.txt,13.677502,36,69477,33625,135767,24.412898,34,15926,50,84038,13.703664,36,253600,33625,271199,24.412955,34,135260,50,167781
185,Spd_RF2_160_218_3091.txt,8.932074,27,73473,36941,132146,16.0,25,-1,59,81249,8.932074,27,73473,36941,260966,16.0,25,-1,59,162677
186,Spd_RF2_160_218_3099.txt,10.192054,32,46140,41552,128605,20.0,28,-1,60,81405,10.192054,32,46140,41552,258105,20.0,28,-1,60,163351
187,Spd_RF2_160_218_3107.txt,8.865679,24,67310,1333,129536,14.0,22,-1,182,80290,8.865679,24,67310,1333,259695,14.0,22,-1,182,159793
188,Spd_RF2_160_218_3115.txt,9.565233,28,21740,78696,131966,18.210464,26,72331,51,80456,9.565233,28,21740,78696,263727,18.210906,26,119142,51,161153
189,Spd_RF2_160_218_3123.txt,9.794759,29,116887,7614,129130,16.0,26,-1,106,79531,9.821772,29,153392,7614,258366,16.0,26,-1,106,159494
190,Spd_RF2_160_237_3131.txt,7.936884,28,73018,4589,124259,15.0,22,-1,239,78490,7.953708,27,169485,140142,248906,15.0,22,-1,239,155508
191,Spd_RF2_160_237_3139.txt,7.429497,22,116307,98472,121986,9.0,19,-1,2886,78614,7.429497,22,116307,98472,244331,9.0,19,-1,2886,157004
192,Spd_RF2_160_237_3147.txt,6.874047,23,98103,11328,124847,7.0,21,-1,31810,77876,6.883032,23,228057,11328,249977,7.0,21,-1,31810,157226
193,Spd_RF2_160_237_3155.txt,7.138914,21,28130,62619,125014,9.0,21,-1,7390,78776,7.155114,21,212055,62619,250060,9.0,21,-1,7390,157179
194,Spd_RF2_160_237_3163.txt,7.175955,24,54948,14716,124763,14.0,19,-1,57621,79306,7.182841,24,194507,14716,250105,14.0,19,-1,57621,157578
195,Spd_RF2_160_257_3171.txt,5.964014,21,71315,58808,119056,9.0,18,-1,1665,75958,5.964014,21,71315,58808,238567,9.0,18,-1,1665,152878
196,Spd_RF2_160_257_3179.txt,5.376857,20,82684,16580,117645,9.0,16,-1,4627,75484,5.394521,20,136860,16580,235787,9.0,16,-1,4627,151705
197,Spd_RF2_160_257_3187.txt,5.23806,21,111585,1038,112817,3.0,19,-1,1374,77039,5.246084,21,179297,1038,240079,3.0,18,-1,85014,153248
198,Spd_RF2_160_257_3195.txt,5.22753,17,60684,58703,120599,6.0,16,-1,32463,76812,5.23454,17,229685,58703,241384,6.0,16,-1,32463,153579
199,Spd_RF2_160_257_3203.txt,5.238459,18,62499,680,119374,8.0,16,-1,15662,77321,5.238459,18,62499,680,238656,8.0,16,-1,15662,153755
200,Spd_RF2_180_200_3411.txt,21.654777,48,112624,59,128297,43.0,47,-1,251,69854,21.654777,48,112624,59,255724,43.0,47,-1,251,138387
201,Spd_RF2_180_200_3419.txt,21.54256,49,115892,6001,129611,41.140381,48,7207,55,71015,21.558435,49,239122,6001,259270,41.140381,48,7207,55,143461
202,Spd_RF2_180_200_3427.txt,22.040964,48,27857,29,130184,40.0,49,-1,4,70410,22.043599,48,139788,29,260585,40.0,49,-1,4,139385
203,Spd_RF2_180_200_3435.txt,21.78637,47,1,25,127538,41.0,47,-1,46,69676,21.78637,47,1,25,256981,41.0,47,-1,46,139643
204,Spd_RF2_180_200_3443.txt,20.705079,48,94497,16,128140,37.0,46,-1,10,68390,20.705079,48,94497,16,257020,37.0,46,-1,10,137467
205,Spd_RF2_180_221_3451.txt,14.451936,38,3007,1752,120281,25.0,36,-1,105,65328,14.451936,38,3007,1752,239455,25.0,36,-1,105,130749
206,Spd_RF2_180_221_3459.txt,15.876563,42,86439,319,122317,24.0,39,-1,1227,65619,15.876563,42,86439,319,244798,24.0,39,-1,1227,130279
207,Spd_RF2_180_221_3467.txt,15.497272,39,7044,2062,119843,28.0,35,-1,64,65998,15.497272,39,7044,2062,242334,28.0,35,-1,64,131426
208,Spd_RF2_180_221_3475.txt,15.146537,41,99778,4058,120247,25.0,37,-1,19511,65224,15.146537,41,99778,4058,241642,25.0,37,-1,19511,129883
209,Spd_RF2_180_221_3483.txt,15.750324,42,19105,54839,121589,33.0,39,-1,3849,66038,15.7516,42,221795,54839,243117,33.0,39,-1,3849,131443
210,Spd_RF2_180_242_3491.txt,11.206747,31,115737,1537,115778,18.0,26,-1,342,62623,11.206747,31,115737,1537,231263,18.0,26,-1,342,125406
211,Spd_RF2_180_242_3499.txt,11.741068,32,93528,1822,116507,19.0,29,-1,176,61988,11.741068,31,93528,169166,232898,19.0,29,-1,176,124884
212,Spd_RF2_180_242_3507.txt,10.838022,32,108499,426,117052,17.0,27,-1,2810,63299,10.838022,32,108499,426,234688,17.0,27,-1,2810,127163
213,Spd_RF2_180_242_3515.txt,11.162401,31,82545,1437,115915,20.0,28,-1,212,63367,11.176438,31,200023,1437,231227,20.0,28,-1,212,127296
214,Spd_RF2_180_242_3523.txt,10.86788,29,31390,2563,116360,15.0,27,-1,186,62230,10.874541,29,222343,2563,232944,15.0,27,-1,186,124535
215,Spd_RF2_180_263_3531.txt,8.413514,24,21195,4363,108766,8.0,24,-1,888,60515,8.42477,24,189540,4363,218311,8.0,23,-1,85127,120767
216,Spd_RF2_180_263_3539.txt,9.225362,27,23586,7091,110330,14.098265,23,12357,79,60764,9.225362,27,23586,7091,220752,14.098752,23,72735,79,122098
217,Spd_RF2_180_263_3547.txt,8.402052,25,108452,79291,110473,14.0,21,-1,21445,61922,8.402052,25,108452,79291,219855,14.0,21,-1,21445,123973
218,Spd_RF2_180_263_3555.txt,9.104572,28,13117,3023,109411,13.0,25,-1,1973,60914,9.123023,27,207333,128784,216494,13.0,25,-1,1973,122288
219,Spd_RF2_180_263_3563.txt,9.082631,29,106282,4198,110225,14.0,24,-1,114,60747,9.082631,29,106282,4198,220423,14.0,24,-1,114,120612
220,Spd_RF2_180_284_3571.txt,6.537462,20,76324,74617,108044,6.0,20,-1,574,59691,6.539667,20,130900,74617,216439,6.0,20,-1,574,119581
221,Spd_RF2_180_284_3579.txt,6.702405,24,106475,38147,108958,8.0,20,-1,54502,60669,6.713435,23,199969,153931,216372,8.0,20,-1,54502,121015
222,Spd_RF2_180_284_3587.txt,6.063882,23,62750,11823,107710,3.121847,20,14101,18250,60339,6.063882,23,62750,11823,215853,3.121848,20,99170,18250,120443
223,Spd_RF2_180_284_3595.txt,8.037992,28,64865,17128,106100,13.0,23,-1,33689,59863,8.037992,28,64865,17128,211834,13.0,23,-1,33689,119942
224,Spd_RF2_180_284_3603.txt,7.418431,28,82047,45687,106272,15.0,23,-1,5779,60203,7.41855,28,194837,45687,212090,15.0,23,-1,5779,120797
225,Spd_RF2_200_222_3811.txt,24.228222,53,1,407,115779,47.0,51,-1,42,89533,24.228222,53,1,407,232044,47.0,51,-1,42,179593
226,Spd_RF2_200_222_3819.txt,24.065688,52,1565,21503,114814,46.0,50,-1,130,91812,24.071618,52,153407,21503,229361,46.0,50,-1,130,183807
227,Spd_RF2_200_222_3827.txt,23.839741,53,84837,4113,116376,45.0,52,-1,8,89065,23.872209,53,145229,4113,233191,45.0,52,-1,8,178140
228,Spd_RF2_200_222_3835.txt,23.69848,52,1,898,114938,45.0,51,-1,118,88530,23.69848,52,1,898,229775,45.0,51,-1,118,180350
229,Spd_RF2_200_222_3843.txt,24.281734,53,1,24,116104,46.0,52,-1,79,89477,24.281734,53,1,24,230581,46.0,52,-1,79,178814
230,Spd_RF2_200_244_3851.txt,17.638273,45,42639,10807,109295,34.0,42,-1,71,84508,17.646277,45,123285,10807,218191,34.0,42,-1,71,168885
231,Spd_RF2_200_244_3859.txt,18.650917,49,98322,25172,111252,36.0,44,-1,136,83437,18.671017,49,166215,25172,222080,36.0,44,-1,136,166951
232,Spd_RF2_200_244_3867.txt,17.478995,41,32379,78555,108325,32.0,39,-1,5704,84260,17.498042,41,187001,78555,216807,32.0,39,-1,5704,168775
233,Spd_RF2_200_244_3875.txt,17.0833,41,18948,3050,108631,30.0,40,-1,65,85218,17.088958,41,205391,3050,218530,30.0,40,-1,65,170432
234,Spd_RF2_200_244_3883.txt,17.262887,44,109850,1942,110639,29.0,40,-1,2143,81863,17.262887,44,109850,1942,221526,29.0,40,-1,2143,163174
235,Spd_RF2_200_267_3891.txt,13.350982,35,9351,70308,104459,21.0,34,-1,42375,77611,13.370803,35,203845,70308,209417,21.0,34,-1,42375,156942
236,Spd_RF2_200_267_3899.txt,13.219106,37,23999,15283,105818,21.0,32,-1,3165,78267,13.219106,37,23999,15283,211090,21.0,32,-1,3165,156130
237,Spd_RF2_200_267_3907.txt,12.732656,37,46953,2069,103805,26.0,32,-1,6781,80015,12.748666,36,149902,180766,207635,26.0,32,-1,6781,160276
238,Spd_RF2_200_267_3915.txt,12.582148,39,42944,19891,105438,25.0,32,-1,52805,79869,12.619145,39,180256,19891,210990,25.0,32,-1,52805,159893
239,Spd_RF2_200_267_3923.txt,12.857812,39,49598,655,104274,24.0,32,-1,71,79430,12.862213,38,134343,121443,208995,24.0,32,-1,71,159006
240,Spd_RF2_200_289_3931.txt,9.512175,29,75082,93155,100079,14.0,25,-1,37016,75517,9.512175,29,75082,93155,200606,14.0,25,-1,37016,150394
241,Spd_RF2_200_289_3939.txt,10.160156,33,88274,47756,99245,15.0,29,-1,48,75169,10.195121,33,132938,47756,199046,15.0,29,-1,48,150099
242,Spd_RF2_200_289_3947.txt,9.885541,34,50239,79627,98510,15.0,28,-1,31556,74370,9.922706,34,103914,79627,201036,15.0,28,-1,31556,151747
243,Spd_RF2_200_289_3955.txt,11.286206,33,40263,4155,100968,17.0,29,-1,6946,75662,11.286206,33,40263,4155,202260,17.0,29,-1,6946,151219
244,Spd_RF2_200_289_3963.txt,10.098271,31,49055,45229,99868,16.0,29,-1,1011,74168,10.107809,31,115427,45229,200290,16.0,29,-1,1011,149889
245,Spd_RF2_200_312_3971.txt,7.979409,24,19001,15498,96766,10.0,22,-1,18190,72527,7.981014,24,136301,15498,193968,10.0,22,-1,18190,144813
246,Spd_RF2_200_312_3979.txt,6.444337,24,38301,78750,98643,9.0,19,-1,1803,71664,6.444337,24,38301,78750,197110,9.0,18,-1,126656,144656
247,Spd_RF2_200_312_3987.txt,7.566843,29,7004,88699,96496,14.0,24,-1,31730,72914,7.588931,29,160954,88699,193150,14.0,23,-1,102836,146772
248,Spd_RF2_200_312_3995.txt,6.970056,26,84329,11097,97219,10.0,22,-1,70730,71646,6.980198,25,149703,115727,194416,10.0,22,-1,70730,145909
249,Spd_RF2_200_312_4003.txt,7.650604,29,47952,5474,97136,12.0,24,-1,64602,73583,7.668041,29,136772,5474,194353,12.0,24,-1,64602,146551
250,Spd_RF2_250_273_4011.txt,31.979487,70,1,2114,94746,61.0,67,-1,1428,49058,31.979487,70,1,2114,189783,61.0,67,-1,1428,97641
251,Spd_RF2_250_273_4019.txt,31.909271,65,1,7576,95485,59.0,66,-1,14,48100,31.909271,65,1,7576,191251,59.0,66,-1,14,96395
252,Spd_RF2_250_273_4027.txt,31.351792,68,1,663,96018,59.0,67,-1,129,48569,31.351792,67,1,167226,191643,59.0,67,-1,129,97004
253,Spd_RF2_250_273_4035.txt,31.096537,68,1,2136,95262,59.0,68,-1,18,49007,31.096537,68,1,2136,190996,59.0,68,-1,18,98306
254,Spd_RF2_250_273_4043.txt,31.513103,70,1,1168,96318,62.0,67,-1,20,48683,31.513103,69,1,155850,193120,62.0,67,-1,20,97278
255,Spd_RF2_250_297_4051.txt,23.167538,58,59613,41325,89288,42.0,54,-1,580,45772,23.189896,58,176980,41325,179708,42.0,54,-1,580,91666
256,Spd_RF2_250_297_4059.txt,23.857926,61,82586,67456,89566,46.210981,58,41762,2524,46145,23.882636,61,99743,67456,178872,46.213962,58,79107,2524,92173
257,Spd_RF2_250_297_4067.txt,23.303158,55,13775,3408,89148,42.0,53,-1,69,45506,23.378821,55,161760,3408,178449,42.0,53,-1,69,90502
258,Spd_RF2_250_297_4075.txt,23.643025,62,18075,48823,89894,44.759978,57,37972,3982,46044,23.643025,62,18075,48823,179941,44.759978,57,37972,3982,91745
259,Spd_RF2_250_297_4083.txt,23.936498,59,73617,3620,89580,42.218059,54,27135,312,45642,23.963841,59,95722,3620,179491,42.218059,54,27135,312,91024
260,Spd_RF2_250_321_4091.txt,19.480705,55,73807,18478,85037,35.0,48,-1,190,44374,19.492679,55,163517,18478,170777,35.0,48,-1,190,87981
261,Spd_RF2_250_321_4099.txt,19.261563,53,19264,12233,86015,32.0,45,-1,6642,43606,19.262003,53,122588,12233,172905,32.0,45,-1,6642,87958
262,Spd_RF2_250_321_4107.txt,18.007797,50,61291,42003,86483,30.0,45,-1,24,44177,18.007797,50,61291,42003,172845,30.0,45,-1,24,88109
263,Spd_RF2_250_321_4115.txt,19.047591,53,74799,34513,85211,34.0,46,-1,82,44549,19.095944,53,124320,34513,169145,34.0,46,-1,82,89394
264,Spd_RF2_250_321_4123.txt,20.102656,53,76620,36501,86293,39.0,46,-1,410,44345,20.14196,53,161412,36501,172763,39.0,46,-1,410,88784
265,Spd_RF2_250_345_4131.txt,13.05628,40,71381,351,83233,23.0,34,-1,3645,43411,13.074303,40,147636,351,165102,23.0,34,-1,3645,86694
266,Spd_RF2_250_345_4139.txt,15.536811,49,723,11195,82314,27.0,41,-1,4280,42736,15.536811,49,723,11195,164978,27.0,41,-1,4280,86544
267,Spd_RF2_250_345_4147.txt,15.139772,43,35604,56586,82843,23.0,39,-1,42225,43399,15.139772,43,35604,56586,165503,23.0,39,-1,42225,86319
268,Spd_RF2_250_345_4155.txt,14.210281,45,63650,2481,82785,21.0,39,-1,5895,42717,14.210281,45,63650,2481,166100,21.0,38,-1,51324,85541
269,Spd_RF2_250_345_4163.txt,14.955883,46,34316,8076,82287,28.0,36,-1,6216,43503,14.974177,46,109434,8076,164621,28.0,36,-1,6216,86788
270,Spd_RF2_250_369_4171.txt,11.350218,38,78237,56478,80000,20.0,31,-1,22113,42261,11.362433,37,158909,124933,160101,20.0,31,-1,22113,84410
271,Spd_RF2_250_369_4179.txt,11.543324,34,30057,1046,80395,11.137087,31,5010,30835,42178,11.543324,34,30057,1046,160546,11.151072,31,74579,30835,84519
272,Spd_RF2_250_369_4187.txt,11.06251,37,39202,52827,80316,19.0,28,-1,3950,42557,11.09233,37,93896,52827,160689,19.0,28,-1,3950,84587
273,Spd_RF2_250_369_4195.txt,12.150966,37,27738,30493,79175,17.0,33,-1,12909,41379,12.150966,37,27738,30493,157536,17.0,33,-1,12909,84302
274,Spd_RF2_250_369_4203.txt,10.16095,39,2504,1647,79741,16.0,29,-1,2426,42087,10.176471,38,83077,100126,159497,16.0,29,-1,2426,84531
275,Spd_RF2_300_326_4211.txt,39.149589,84,1,118,79438,74.0,82,-1,45,45714,39.149589,84,1,118,159150,74.0,82,-1,45,90671
276,Spd_RF2_300_326_4219.txt,38.974115,82,1,19995,79219,72.079321,82,14313,170,44336,38.974115,82,1,19995,158284,72.08135,82,61307,170,88185
277,Spd_RF2_300_326_4227.txt,38.521846,84,1,15519,79793,73.026705,83,29897,110,44942,38.521846,84,1,15519,158409,73.027105,83,75608,110,89534
278,Spd_RF2_300_326_4235.txt,38.356043,83,1,24351,79299,73.590591,82,27478,2517,44625,38.356043,83,1,24351,158750,73.591652,82,84337,2517,89041
279,Spd_RF2_300_326_4243.txt,39.674628,83,1,212,80249,74.0,83,-1,17,45454,39.674628,83,1,212,160352,74.0,83,-1,17,91017
280,Spd_RF2_300_353_4251.txt,30.911884,72,58450,52246,74925,61.0,68,-1,3893,42509,30.911884,72,58450,52246,149786,61.0,68,-1,3893,84771
281,Spd_RF2_300_353_4259.txt,30.004449,71,2961,32468,74445,58.0,68,-1,16498,42158,30.097454,71,124423,32468,149688,58.0,68,-1,16498,84896
282,Spd_RF2_300_353_4267.txt,31.294154,76,30862,3095,74165,57.083136,72,1281,490,41996,31.35198,75,88148,82657,147943,57.083136,72,1281,490,84066
283,Spd_RF2_300_353_4275.txt,30.65082,75,54194,3061,74859,56.079433,69,141,222,42015,30.740431,75,95496,3061,150554,56.079433,69,141,222,83747
284,Spd_RF2_300_353_4283.txt,30.204475,75,8124,56302,74638,56.0,71,-1,132,42572,30.251554,75,93630,56302,149708,56.0,71,-1,132,84999
285,Spd_RF2_300_380_4291.txt,25.560571,69,46425,6010,71584,47.0,61,-1,2048,41008,25.598357,69,128784,6010,143617,47.0,61,-1,2048,81657
286,Spd_RF2_300_380_4299.txt,23.656672,66,49810,49658,71590,45.0,58,-1,9620,40384,23.71873,66,142896,49658,143311,45.0,58,-1,9620,81991
287,Spd_RF2_300_380_4307.txt,22.82394,65,38963,170,71485,41.0,56,-1,400,40925,22.82394,64,38963,87298,143256,41.0,56,-1,400,81995
288,Spd_RF2_300_380_4315.txt,22.29363,61,61161,43476,72041,37.0,55,-1,350,40508,22.29363,61,61161,43476,142981,37.0,55,-1,350,80762
289,Spd_RF2_300_380_4323.txt,24.31964,64,33396,49458,71848,45.0,57,-1,53,40850,24.31964,64,33396,49458,143600,45.0,57,-1,53,81866
290,Spd_RF2_300_407_4331.txt,19.861781,59,17260,2243,68830,38.0,52,-1,1250,39778,19.861781,58,17260,108422,137611,38.0,50,-1,76445,78275
291,Spd_RF2_300_407_4339.txt,19.797402,57,21943,43369,68943,36.0,51,-1,3041,39550,19.797402,56,21943,97109,135624,36.0,51,-1,3041,78521
292,Spd_RF2_300_407_4347.txt,19.635773,61,44094,48151,69567,33.0,49,-1,577,39640,19.635773,61,44094,48151,139462,33.0,49,-1,577,79329
293,Spd_RF2_300_407_4355.txt,18.596642,56,45237,5160,69087,33.0,49,-1,8645,39361,18.596642,55,45237,77871,138033,33.0,49,-1,8645,78778
294,Spd_RF2_300_407_4363.txt,19.391918,59,42157,12352,69011,32.0,50,-1,16099,39199,19.391918,59,42157,12352,138835,32.0,50,-1,16099,78722
295,Spd_RF2_300_434_4371.txt,15.760933,48,45683,2934,66797,23.0,41,-1,27500,38878,15.799915,48,127828,2934,133216,23.0,41,-1,27500,77740
296,Spd_RF2_300_434_4379.txt,14.690197,46,54011,26321,66816,28.0,37,-1,826,38321,14.691256,46,76023,26321,133636,28.0,37,-1,826,77120
297,Spd_RF2_300_434_4387.txt,14.547477,50,60382,33530,66602,23.0,42,-1,36417,38755,14.547477,50,60382,33530,133168,23.0,42,-1,36417,77577
298,Spd_RF2_300_434_4395.txt,15.09413,52,65575,16615,66170,26.0,44,-1,32678,38536,15.09413,52,65575,16615,132873,26.0,44,-1,32678,69145
299,Spd_RF2_300_434_4403.txt,16.439506,55,8836,5375,66595,28.0,44,-1,9371,38455,16.472394,55,96163,5375,133316,28.0,44,-1,9371,76720
300,Spd_RF2_350_378_4411.txt,46.492963,99,1,1136,69037,85.405999,97,30355,5617,43068,46.492963,98,1,85238,138116,85.40969,97,79438,5617,85862
301,Spd_RF2_350_378_4419.txt,45.338819,95,1,26667,68854,84.0,95,-1,85,42830,45.338819,95,1,26667,137564,84.0,95,-1,85,86019
302,Spd_RF2_350_378_4427.txt,46.066169,98,1,59457,69385,87.0,97,-1,590,43161,46.066169,98,1,59457,138614,87.0,97,-1,590,86612
303,Spd_RF2_350_378_4435.txt,45.642256,96,1,15865,69408,87.0,95,-1,194,43375,45.642256,96,1,15865,138971,87.0,95,-1,194,87344
304,Spd_RF2_350_378_4443.txt,45.645896,96,1,36753,69059,84.0,96,-1,160,43163,45.645896,96,1,36753,138264,84.0,96,-1,160,85995
305,Spd_RF2_350_406_4451.txt,36.97424,91,1,224,65466,72.0,84,-1,134,41038,36.977994,91,109576,224,131256,72.0,84,-1,134,82264
306,Spd_RF2_350_406_4459.txt,36.623113,85,1,49788,64658,67.0,83,-1,57,40397,36.623113,85,1,49788,129535,67.0,83,-1,57,81283
307,Spd_RF2_350_406_4467.txt,37.522443,89,18410,4147,64693,70.0,84,-1,1675,40756,37.522443,88,18410,74691,129473,70.0,84,-1,1675,81021
308,Spd_RF2_350_406_4475.txt,35.46435,84,38739,17534,65273,64.0,83,-1,188,40482,35.46435,84,38739,17534,130412,64.0,83,-1,188,80244
309,Spd_RF2_350_406_4483.txt,35.775116,89,1,59536,64614,63.462901,85,19961,22211,40534,35.775116,89,1,59536,130104,63.466572,85,44046,22211,81304
310,Spd_RF2_350_435_4491.txt,28.868291,75,1596,1578,62000,50.0,67,-1,191,38950,28.8841,75,107392,1578,124539,50.0,67,-1,191,77949
311,Spd_RF2_350_435_4499.txt,28.431985,74,47415,1956,62805,46.0,70,-1,19691,38690,28.471712,74,86022,1956,125556,46.0,70,-1,19691,77364
312,Spd_RF2_350_435_4507.txt,28.137063,71,32398,7249,62956,49.0,67,-1,16690,39045,28.137063,71,32398,7249,126246,49.0,67,-1,16690,77782
313,Spd_RF2_350_435_4515.txt,29.811261,77,43769,1355,62843,56.0,71,-1,2905,39007,29.822203,77,106879,1355,125734,56.0,71,-1,2905,78435
314,Spd_RF2_350_435_4523.txt,29.314101,74,25870,20496,62086,51.0,71,-1,420,38462,29.314101,74,25870,20496,124357,51.0,71,-1,420,77395
315,Spd_RF2_350_463_4531.txt,24.86153,71,52919,23358,59862,47.0,63,-1,3131,37292,24.942214,71,107579,23358,120246,47.0,63,-1,3131,75129
316,Spd_RF2_350_463_4539.txt,24.315482,70,52725,24346,60601,41.0,62,-1,590,37629,24.315482,70,52725,24346,121469,41.0,62,-1,590,75121
317,Spd_RF2_350_463_4547.txt,23.728046,70,26529,5939,60321,36.0,64,-1,2159,37244,23.728046,69,26529,77615,120673,36.0,64,-1,2159,74412
318,Spd_RF2_350_463_4555.txt,22.262512,68,26139,30997,60214,38.0,58,-1,1882,37583,22.303254,68,109053,30997,120733,38.0,58,-1,1882,74801
319,Spd_RF2_350_463_4563.txt,24.024899,72,49422,3929,56502,38.0,62,-1,856,37267,24.024899,72,49422,3929,120380,38.0,62,-1,856,74504
320,Spd_RF2_350_492_4571.txt,19.350188,59,20779,18216,58349,33.0,50,-1,6848,36841,19.350188,59,20779,18216,116357,33.0,50,-1,6848,73831
321,Spd_RF2_350_492_4579.txt,20.19198,65,2000,6762,58847,33.0,56,-1,3440,36821,20.19198,65,2000,6762,117678,33.0,56,-1,3440,73033
322,Spd_RF2_350_492_4587.txt,18.490054,58,34221,10368,58937,26.0,49,-1,2469,36859,18.527932,57,96354,74053,117977,26.0,48,-1,48851,73621
323,Spd_RF2_350_492_4595.txt,18.508636,56,44310,7057,58238,26.0,49,-1,395,36642,18.542337,56,114815,7057,116507,26.0,48,-1,42370,73613
324,Spd_RF2_350_492_4603.txt,20.035191,62,14389,4607,58049,31.0,57,-1,23892,36656,20.040964,62,74444,4607,116262,31.0,57,-1,23892,72916
325,Spd_RF2_400_429_4611.txt,53.678284,117,1,12680,61298,104.0,113,-1,2037,43314,53.678284,117,1,12680,122900,104.0,112,-1,78966,87267
326,Spd_RF2_400_429_4619.txt,54.3582,116,1,5652,61352,101.0,113,-1,2176,43269,54.3582,116,1,5652,123310,101.0,113,-1,2176,87176
327,Spd_RF2_400_429_4627.txt,53.761825,117,1,6587,61636,104.0,113,-1,54,43823,53.761825,117,1,6587,123549,104.0,113,-1,54,87707
328,Spd_RF2_400_429_4635.txt,53.014203,113,48191,24879,60929,97.0,112,-1,146,42866,53.025039,113,108023,24879,121570,97.0,112,-1,146,84943
329,Spd_RF2_400_429_4643.txt,54.919108,116,1,7406,61667,105.0,115,-1,44,43809,54.919108,116,1,7406,123298,105.0,115,-1,44,87757
330,Spd_RF2_400_459_4651.txt,44.083924,103,36491,9570,57884,81.0,98,-1,15209,39979,44.137837,103,90637,9570,115805,81.0,98,-1,15209,79493
331,Spd_RF2_400_459_4659.txt,43.467541,100,1,12180,58570,78.0,95,-1,17454,39096,43.467541,100,1,12180,117042,78.0,95,-1,17454,79645
332,Spd_RF2_400_459_4667.txt,43.565695,105,37556,37162,56998,74.0,102,-1,1044,40266,43.605755,105,90699,37162,115927,74.0,101,-1,58960,79814
